"T","mu_theta1","mu_theta1a","theta2","theta2a","theta3","theta4","theta4a","theta5","mu_theta6","mu_theta6b","mu_theta7","theta9","theta9a","theta6xc","theta1a_Ca_smallM","theta1_reg_Al","theta1_reg_Ca","theta1_reg_CAM","theta1_reg_Ja","theta1_reg_NZ","theta1_reg_SA","theta1_reg_Tw","theta1a_reg_Al","theta1a_reg_Ca","theta1a_reg_CAM","theta1a_reg_Ja","theta1a_reg_NZ","theta1a_reg_SA","theta1a_reg_Tw","theta7_reg_Al","theta7_reg_Ca","theta7_reg_CAM","theta7_reg_Ja","theta7_reg_NZ","theta7_reg_SA","theta7_reg_Tw","theta6x1_reg_Al","theta6x1_reg_Ca","theta6x1_reg_CAM","theta6x1_reg_Ja","theta6x1_reg_NZ","theta6x1_reg_SA","theta6x1_reg_Tw","theta6x2_reg_Al","theta6x2_reg_Ca","theta6x2_reg_CAM","theta6x2_reg_Ja","theta6x2_reg_NZ","theta6x2_reg_SA","theta6x2_reg_Tw","theta6x3_reg_Al","theta6x3_reg_Ca","theta6x3_reg_CAM","theta6x3_reg_Ja","theta6x3_reg_NZ","theta6x3_reg_SA","theta6x3_reg_Tw","theta61_reg_Al","theta61_reg_Ca","theta61_reg_CAM","theta61_reg_Ja","theta61_reg_NZ","theta61_reg_SA","theta61_reg_Tw","theta62_reg_Al","theta62_reg_Ca","theta62_reg_CAM","theta62_reg_Ja","theta62_reg_NZ","theta62_reg_SA","theta62_reg_Tw","theta63_reg_Al","theta63_reg_Ca","theta63_reg_CAM","theta63_reg_Ja","theta63_reg_NZ","theta63_reg_SA","theta63_reg_Tw","dzb_if","dzb_slab","nft_1","nft_2","phi","tau","psi_theta1","psi_theta1a","psi_theta6","psi_theta6b","psi_theta7","L_reg.1.1","L_reg.2.1","L_reg.3.1","L_reg.4.1","L_reg.5.1","L_reg.6.1","L_reg.7.1","L_reg.8.1","L_reg.9.1","L_reg.1.2","L_reg.2.2","L_reg.3.2","L_reg.4.2","L_reg.5.2","L_reg.6.2","L_reg.7.2","L_reg.8.2","L_reg.9.2","L_reg.1.3","L_reg.2.3","L_reg.3.3","L_reg.4.3","L_reg.5.3","L_reg.6.3","L_reg.7.3","L_reg.8.3","L_reg.9.3","L_reg.1.4","L_reg.2.4","L_reg.3.4","L_reg.4.4","L_reg.5.4","L_reg.6.4","L_reg.7.4","L_reg.8.4","L_reg.9.4","L_reg.1.5","L_reg.2.5","L_reg.3.5","L_reg.4.5","L_reg.5.5","L_reg.6.5","L_reg.7.5","L_reg.8.5","L_reg.9.5","L_reg.1.6","L_reg.2.6","L_reg.3.6","L_reg.4.6","L_reg.5.6","L_reg.6.6","L_reg.7.6","L_reg.8.6","L_reg.9.6","L_reg.1.7","L_reg.2.7","L_reg.3.7","L_reg.4.7","L_reg.5.7","L_reg.6.7","L_reg.7.7","L_reg.8.7","L_reg.9.7","L_reg.1.8","L_reg.2.8","L_reg.3.8","L_reg.4.8","L_reg.5.8","L_reg.6.8","L_reg.7.8","L_reg.8.8","L_reg.9.8","L_reg.1.9","L_reg.2.9","L_reg.3.9","L_reg.4.9","L_reg.5.9","L_reg.6.9","L_reg.7.9","L_reg.8.9","L_reg.9.9"
0.25,4.2197053390060795,4.7334450964414785,-2.311121570568182,-2.103967020182955,0.09393286161363634,1.0344808568181818,1.222093710397727,0.0196830876677434,-0.004446528623181819,-0.005874093602443183,1.9879001335261366,0.026973100886812502,0.025708045150998858,-0.5535109067902045,3.86800074081733,4.066468404294318,4.1792362992965915,4.422650448748626,4.41002109497057,4.37074086257587,4.548527134888012,3.961961367298296,4.411251172128579,4.628740826633068,4.501023998131818,4.884991527875002,4.666733966311795,4.749792959615285,4.347898356428238,1.777718146284091,2.0159729542784097,2.672146411360398,2.010024045909091,2.261039927210227,2.5595729811619887,2.2216960086931814,-0.003894191426741477,-0.010964284201395398,-0.007961144145579545,-0.010070458262045454,-0.008996906473388067,-0.004483830770579375,-0.009405385929664205,-0.010236467179600566,-0.007016376550604601,0.000049521000263806774,-0.0027776117409772727,-0.004438040040734213,-0.003903775211719318,-0.01302139211087108,-0.0012689305563375007,-0.0069086738440647735,-0.005564215207023126,-0.007112227253125,-0.005273610109487045,-0.0038998381564381247,-0.004681536571766478,-0.007198342307830852,-0.008636775824915472,-0.013471155945331253,-0.003694369283404545,-0.005924750564386932,-0.008140783080671817,-0.009659781955322726,-0.003637832224829545,-0.005427387980740908,-0.001778004388160852,-0.003719760934772726,-0.0015470658740136367,-0.0030304620157840913,-0.004469814661557051,-0.006515661702377842,-0.002701595921452843,-0.006937775553280909,-0.009995941852175,-0.003785513506497102,-0.0020803865035643747,-0.004878925710684091,23.40624126380134,-23.698900681430622,0.8895051561772729,0.19708501021363645,0.6503590752954547,0.46155044883943636,0.179643,0.208175,0.00203951,0.00301174,0.288753,1,0.625204,0.523414,0.287928,0.380514,0.0623726,0.129411,0.164924,0.291425,0,0.780462,-0.527771,0.181349,-0.0835633,-0.117436,0.388407,-0.266115,-0.0468294,0,0,0.66895,0.145983,0.00115616,-0.144652,-0.479897,-0.00894592,-0.380704,0,0,0,0.928923,-0.0734968,0.601215,-0.120353,0.393011,0.0190009,0,0,0,0,0.918054,-0.460817,0.106038,0.169944,-0.331691,0,0,0,0,0,0.622561,-0.471931,0.639473,-0.066741,0,0,0,0,0,0,0.59468,0.388639,-0.0585621,0,0,0,0,0,0,0,0.398244,0.15948,0,0,0,0,0,0,0,0,0.790092
0.25,4.20658533900608,4.764815096441478,-2.328201570568182,-2.127557020182955,0.09552036161363635,1.0228508568181818,1.265283710397727,0.0284661876677434,-0.004499578623181818,-0.005823983602443183,1.9829501335261366,0.027702100886812502,0.02671864515099886,-0.5371559067902045,3.98826074081733,4.065158404294318,4.183776299296591,4.3689804487486255,4.397171094970569,4.34719086257587,4.543437134888012,3.9470713672982956,4.485901172128579,4.691740826633069,4.505233998131818,4.903411527875002,4.690213966311795,4.783972959615285,4.418788356428238,1.782408146284091,1.9974129542784098,2.659196411360398,1.971374045909091,2.1684099272102273,2.507592981161989,2.2779660086931814,-0.003515551426741477,-0.012301884201395396,-0.008099594145579547,-0.010160198262045454,-0.010197216473388067,-0.004267400770579375,-0.009741345929664207,-0.009252197179600566,-0.0063648265506046015,-0.00045939799973619325,-0.0027840717409772725,-0.004884720040734213,-0.0038530452117193177,-0.01226529211087108,-0.003260930556337501,-0.008393143844064772,-0.006270385207023126,-0.007174647253124999,-0.005819950109487045,-0.003642968156438125,-0.005166276571766478,-0.006715602307830852,-0.006799965824915471,-0.012326055945331253,-0.0026990292834045445,-0.004499500564386931,-0.007479923080671818,-0.009072731955322728,-0.003605772224829545,-0.005448837980740908,-0.0011859743881608518,-0.003622210934772726,-0.002217285874013637,-0.002898472015784091,-0.004226054661557051,-0.005825061702377842,-0.0028677059214528428,-0.00791801555328091,-0.009744841852175,-0.0016280635064971018,-0.0020788065035643745,-0.004353635710684091,25.272441263801348,-24.49640068143062,0.8977901561772729,0.20029101021363643,0.6499960752954547,0.46915444883943636,0.172491,0.182112,0.00190937,0.00288952,0.288186,1,0.614135,0.510293,0.266016,0.433142,0.0740369,0.140361,0.019447,0.242264,0,0.789201,-0.466869,0.202942,0.0220369,0.0245738,0.314479,-0.285097,0.00774462,0,0,0.722242,0.114285,0.0876216,-0.0793817,-0.414302,0.000910203,-0.470262,0,0,0,0.935409,-0.030389,0.585816,-0.119311,0.389696,-0.00206994,0,0,0,0,0.896271,-0.470482,0.10379,0.322443,-0.382141,0,0,0,0,0,0.650446,-0.408916,0.609354,0.0317788,0,0,0,0,0,0,0.7194,0.434189,0.11064,0,0,0,0,0,0,0,0.320431,0.275396,0,0,0,0,0,0,0,0,0.6964
0.25,4.31246533900608,4.973185096441479,-2.296881570568182,-2.123647020182955,0.08997316161363635,1.0458608568181817,1.253293710397727,0.0466361876677434,-0.004605228623181818,-0.007237833602443183,2.1157301335261365,0.0240189008868125,0.02559984515099886,-0.5214559067902046,3.85739074081733,3.8027184042943185,3.7763362992965916,4.289420448748626,4.51458109497057,5.05641086257587,4.621247134888012,3.942861367298296,4.489961172128579,5.108130826633069,4.641333998131818,5.017751527875002,5.073913966311795,4.826072959615285,4.512248356428238,1.858738146284091,2.16403295427841,2.258426411360398,1.977234045909091,2.369979927210227,2.478252981161989,2.2204560086931813,-0.001227221426741477,-0.002489714201395398,-0.006370924145579546,-0.010026428262045453,-0.0017978364733880672,-0.003807270770579375,-0.004055465929664206,-0.007823767179600566,-0.010486456550604602,-0.0018988589997361931,-0.0027049717409772726,-0.008452210040734213,-0.004877015211719318,-0.005742652110871079,-0.006063040556337501,-0.0027831638440647733,-0.004869235207023126,-0.0071867472531249995,-0.0070648601094870445,-0.009012178156438126,-0.009952796571766478,-0.005331092307830852,-0.007010095824915471,-0.006883605945331252,-0.005180469283404545,-0.0015349805643869313,-0.006979593080671817,-0.009371261955322726,-0.0030354722248295447,-0.005314687980740908,-0.0018133943881608518,-0.003484780934772726,-0.0037893558740136365,-0.002820552015784091,-0.0038404646615570514,-0.006957411702377842,-0.010009485921452843,-0.00635364555328091,-0.009302811852175,-0.00001781630649710184,-0.0012761165035643748,-0.007980645710684091,15.236541263801344,-22.771400681430624,0.8664581561772728,0.19023201021363645,0.6497020752954547,0.49107444883943635,0.33164,0.273572,0.00166185,0.00322342,0.184857,1,0.570481,0.384765,0.00193324,0.163391,0.0933358,0.447841,0.158714,0.344248,0,0.821311,-0.261295,-0.282439,-0.411786,0.229997,0.346576,-0.660159,-0.326348,0,0,0.885257,0.203916,0.0620205,0.115493,-0.133689,0.204901,-0.059119,0,0,0,0.937359,-0.357685,0.518103,0.157998,0.20748,0.392936,0,0,0,0,0.819726,-0.0987317,0.286296,0.232547,0.0452148,0,0,0,0,0,0.804284,-0.226607,0.515686,0.231261,0,0,0,0,0,0,0.709346,-0.163968,-0.138839,0,0,0,0,0,0,0,0.327219,-0.202306,0,0,0,0,0,0,0,0,0.708072
0.25,4.34275533900608,4.905045096441478,-2.272101570568182,-2.100987020182955,0.09054306161363634,1.0130908568181818,1.247183710397727,0.2242820876677434,-0.004124878623181818,-0.004990153602443183,2.0098101335261367,0.029040800886812504,0.02677504515099886,-0.5404829067902046,3.8182007408173297,3.7972584042943183,4.663136299296592,3.9938204487486257,4.34522109497057,4.34562086257587,4.428247134888012,3.9653313672982957,4.472361172128579,4.982050826633069,4.525623998131818,4.941641527875002,4.737353966311796,4.786402959615285,4.443948356428238,1.595408146284091,1.9618929542784096,2.484346411360398,2.007274045909091,2.309859927210227,2.564082981161989,2.1896260086931814,-0.0004330484267414768,-0.005027474201395397,-0.006544324145579546,-0.010104298262045454,-0.007931496473388068,-0.004609760770579375,-0.0069074759296642065,-0.006520217179600566,-0.010586956550604602,-0.0011682789997361932,-0.0028365017409772725,-0.003385930040734213,-0.0030999452117193176,-0.005168052110871079,-0.0019504605563375008,-0.004656713844064773,-0.002670445207023126,-0.007181157253125,-0.00020982610948704482,-0.004428218156438125,-0.0026085765717664784,-0.005651232307830852,-0.003867725824915471,-0.005025805945331251,-0.0028865492834045446,-0.0038833205643869313,-0.007795963080671818,-0.004094691955322727,-0.0034182222248295446,-0.005494287980740908,-0.0016925043881608518,-0.003655740934772726,-0.0033849158740136367,-0.002595282015784091,-0.003830864661557051,-0.0007762767023778421,-0.002503285921452843,-0.006649715553280909,-0.009368991852175,-0.0045275235064971015,-0.005396176503564375,-0.003836745710684091,21.519341263801344,-24.434600681430624,0.8646161561772728,0.18051901021363645,0.6515730752954546,0.4849344488394363,0.236282,0.200711,0.0008589,0.0025631,0.283453,1,0.471395,0.288504,0.0332255,-0.259824,-0.121639,-0.0506321,-0.151195,-0.236459,0,0.881922,-0.544787,-0.0343715,-0.0974027,-0.317061,0.142541,-0.263557,-0.00151684,0,0,0.787383,-0.35377,0.407877,-0.136786,0.0196809,0.122628,0.0706501,0,0,0,0.93411,0.143918,-0.0521395,-0.752141,0.571354,0.366036,0,0,0,0,0.857862,0.112757,-0.0554484,-0.0843794,-0.0630096,0,0,0,0,0,0.922243,0.382632,0.297321,0.0437994,0,0,0,0,0,0,0.511403,0.111838,0.115434,0,0,0,0,0,0,0,0.676881,-0.539784,0,0,0,0,0,0,0,0,0.703229
0.25,4.5769453390060795,4.7490450964414785,-2.381831570568182,-2.140577020182955,0.09687506161363635,0.977900856818182,1.214813710397727,0.2303540876677434,-0.0033449986231818183,-0.009090933602443185,2.0551501335261366,0.0320913008868125,0.023144045150998858,-0.5204009067902046,3.65234074081733,4.209308404294318,4.718036299296592,4.467470448748625,4.5724910949705695,4.689800862575869,4.724857134888012,4.402431367298296,4.516191172128579,4.681180826633068,4.5067639981318175,4.939371527875002,4.743533966311795,4.700102959615285,4.514408356428238,1.734508146284091,2.06513295427841,2.362456411360398,1.9896840459090908,2.336689927210227,2.475882981161989,2.2333360086931813,-0.018922281426741475,-0.004319014201395397,-0.008057954145579546,-0.009927528262045454,-0.0028019064733880673,-0.003714800770579375,-0.008136145929664206,-0.009334027179600565,-0.003370576550604601,-0.0019367289997361933,-0.002492071740977273,-0.013362050040734211,-0.003935805211719318,-0.006432312110871079,-0.011724680556337502,-0.011276103844064772,-0.007582415207023126,-0.006930557253125,-0.0016387001094870447,-0.012021978156438125,-0.009642456571766479,-0.006436292307830852,-0.003734335824915471,-0.0049662959453312516,-0.009954559283404545,-0.008719030564386932,-0.007737453080671817,-0.008186161955322728,-0.0034111522248295445,-0.005222847980740908,-0.002370034388160852,-0.0033082309347727263,-0.002547285874013637,-0.002398482015784091,-0.004165214661557051,-0.019296461702377844,-0.004763275921452843,-0.007926365553280908,-0.009282251852175,-0.0006614495064971018,-0.004848476503564375,-0.007731485710684091,14.989141263801343,-22.69650068143062,0.8615931561772728,0.18686001021363643,0.6502980752954547,0.48405544883943635,0.165368,0.168272,0.00110863,0.00371456,0.170567,1,0.326147,0.292255,0.53719,0.0486255,-0.177999,0.432926,-0.0657711,0.477072,0,0.945319,-0.0970821,0.221287,-0.173119,0.11147,-0.373755,0.039775,-0.243063,0,0,0.9514,0.104183,0.367839,-0.305923,-0.183547,0.616528,-0.0111482,0,0,0,0.80722,0.0366937,0.320916,0.185934,-0.391789,0.636469,0,0,0,0,0.911599,-0.0356415,0.0789896,-0.122216,0.168823,0,0,0,0,0,0.870657,-0.256144,0.228912,0.281534,0,0,0,0,0,0,0.729912,-0.0505208,-0.250018,0,0,0,0,0,0,0,0.624978,-0.0729528,0,0,0,0,0,0,0,0,0.364022
0.25,4.4564253390060795,4.994155096441479,-2.225511570568182,-2.1140370201829546,0.07782446161363635,1.0712608568181818,1.327573710397727,0.0480444876677434,-0.0032850186231818184,-0.008359543602443183,1.9832601335261366,0.029233000886812504,0.02325764515099886,-0.5502019067902045,3.80997074081733,3.8146284042943184,4.569506299296592,4.363900448748626,4.440881094970569,4.88250086257587,4.605647134888012,3.8899213672982955,4.92341117212858,5.203580826633068,5.142783998131818,5.444811527875002,5.0788539663117955,5.451272959615285,4.909668356428238,1.715088146284091,1.9915729542784097,2.544986411360398,2.0144140459090907,2.2689999272102273,2.586602981161989,2.2136760086931813,-0.008227161426741476,-0.007036764201395398,-0.008111874145579547,-0.009767158262045455,-0.011166316473388067,-0.0042081507705793745,-0.008088465929664206,-0.014816067179600566,-0.010379856550604602,-0.0017950489997361932,-0.0024927717409772726,-0.003299150040734213,-0.003641035211719318,-0.00939693211087108,-0.0168152805563375,-0.014729803844064773,-0.001615655207023126,-0.0068832572531249995,0.002963939890512955,-0.004113268156438124,-0.011941446571766478,-0.004532342307830852,-0.010010425824915473,-0.010272855945331252,-0.013227929283404544,-0.004387490564386931,-0.007432723080671818,-0.007918941955322726,-0.0032133822248295446,-0.0052331079807409085,-0.0018857943881608519,-0.0033477509347727263,-0.0022116458740136366,-0.0027453820157840913,-0.0037416446615570515,-0.005706701702377842,-0.007830425921452843,-0.019958705553280907,-0.009535691852175,-0.010705473506497101,-0.017589026503564375,-0.012543545710684091,14.269341263801344,-23.28050068143062,0.9051861561772728,0.19766801021363645,0.6487290752954546,0.45963744883943636,0.34067,0.31923,0.000709249,0.00457199,0.267983,1,-0.114895,-0.249395,0.0282116,-0.142405,0.53871,-0.424165,0.081739,0.247274,0,0.993378,-0.0185458,-0.242319,0.475693,0.172959,0.00588329,0.187747,-0.241373,0,0,0.968224,0.57957,0.383658,0.328265,0.117393,-0.185457,-0.505992,0,0,0,0.77755,-0.316543,-0.0347717,-0.043964,-0.0336851,0.529584,0,0,0,0,0.711368,0.320859,-0.0761374,-0.220579,0.228031,0,0,0,0,0,0.684076,0.225241,0.623636,0.10111,0,0,0,0,0,0,0.864757,-0.0541677,0.319787,0,0,0,0,0,0,0,0.694284,-0.189727,0,0,0,0,0,0,0,0,0.378981
0.25,4.17200533900608,4.842415096441479,-2.388821570568182,-2.2068570201829547,0.10684706161363634,0.8849778568181819,1.240123710397727,0.2198420876677434,-0.003950098623181819,-0.004609633602443183,2.1808401335261367,0.0221751008868125,0.03062084515099886,-0.5221439067902045,3.54357074081733,3.8093384042943184,3.7318662992965916,3.8851304487486256,4.515891094970569,4.631950862575869,4.715617134888012,4.081461367298296,4.613651172128579,4.548940826633069,4.763273998131818,5.081141527875002,5.038193966311796,5.056542959615285,4.755208356428238,1.755388146284091,1.8934429542784097,2.332686411360398,2.016904045909091,2.2038699272102273,2.529522981161989,2.270596008693181,-0.005653711426741477,-0.004257134201395398,-0.006803754145579545,-0.009998748262045455,-0.008197036473388068,-0.004336310770579375,-0.004692555929664206,-0.0023839371796005662,-0.0036273565506046014,-0.0021693889997361935,-0.0029439017409772727,-0.0033273200407342132,-0.003758295211719318,-0.003956082110871079,-0.003647080556337501,-0.001469633844064773,-0.002407485207023126,-0.007055477253124999,-0.009143250109487047,-0.006516878156438125,-0.0036860865717664782,-0.0001432172078308521,-0.004386535824915471,-0.004788575945331251,-0.003431339283404545,-0.0035759305643869315,-0.006973053080671818,-0.003907081955322727,-0.0031662222248295445,-0.0050413379807409085,-0.0023725643881608517,-0.003537790934772726,-0.0034893758740136365,-0.002849382015784091,-0.003966264661557051,-0.005091271702377842,-0.005381895921452843,-0.005249585553280909,-0.009456181852175,-0.0027632735064971018,-0.003917116503564374,-0.005394395710684091,14.388741263801345,-30.585700681430623,0.8285631561772728,0.20037801021363644,0.6485920752954546,0.5157374488394363,0.321907,0.157591,0.000981017,0.0019719,0.191824,1,0.86096,0.261708,0.174599,0.0427939,-0.485009,0.170102,0.0551463,-0.262373,0,0.508672,0.0161794,0.112398,-0.301488,-0.260153,-0.08084,-0.0896712,-0.083302,0,0,0.965012,0.0127645,-0.179171,-0.221552,-0.492445,0.609474,0.577801,0,0,0,0.97812,-0.146035,0.0299301,0.209844,-0.101942,-0.0935363,0,0,0,0,0.924037,-0.239873,0.209977,0.208354,-0.352381,0,0,0,0,0,0.767832,-0.175755,-0.0632787,-0.176951,0,0,0,0,0,0,0.776539,0.583307,-0.251912,0,0,0,0,0,0,0,0.468407,0.25724,0,0,0,0,0,0,0,0,0.54452
0.25,4.14910533900608,4.882275096441479,-2.3127215705681823,-2.135627020182955,0.09686536161363635,0.9099878568181818,1.261753710397727,0.3086300876677434,-0.0036024086231818183,-0.005068943602443183,2.1446401335261367,0.0216915008868125,0.034001145150998856,-0.5547569067902045,3.48878074081733,3.7509484042943186,3.6943962992965913,3.862660448748626,4.468871094970569,4.57248086257587,4.652597134888012,4.0734913672982955,4.635411172128579,4.488060826633069,4.836593998131818,5.119581527875002,5.067713966311795,5.108352959615285,4.790268356428238,1.720988146284091,1.8720229542784097,2.315446411360398,2.0015240459090906,2.411799927210227,2.552802981161989,2.2311160086931814,-0.003803061426741477,-0.007835674201395398,-0.007996024145579546,-0.010026458262045453,-0.004504996473388067,-0.004967310770579375,-0.003986915929664206,-0.004019597179600566,-0.0005820965506046012,-0.0021030989997361934,-0.0026795017409772725,-0.005678400040734213,-0.003259535211719318,-0.003900142110871079,-0.002546140556337501,-0.0011476238440647731,-0.004242385207023126,-0.007376207253124999,-0.008931260109487044,-0.009787168156438125,-0.005491766571766478,-0.0008408803078308521,-0.007003555824915471,-0.0023866859453312516,-0.0026276792834045446,-0.004388670564386931,-0.007770683080671818,-0.004209691955322727,-0.0031129722248295446,-0.004986597980740908,-0.002253944388160852,-0.003617110934772726,-0.0027896458740136365,-0.002905112015784091,-0.004406704661557051,-0.005292961702377842,-0.004600565921452843,-0.009575485553280909,-0.009880721852175001,-0.002307573506497102,-0.004551586503564375,-0.004159485710684091,13.213741263801344,-32.85250068143063,0.8408641561772728,0.19114001021363644,0.6464600752954547,0.5024254488394364,0.217526,0.146657,0.00107965,0.00178383,0.192156,1,0.792856,0.327621,-0.0344346,-0.0535348,-0.624045,0.0634118,0.0795979,-0.219281,0,0.609409,-0.0619756,0.0267021,-0.322401,-0.328785,0.0463368,0.09346,-0.299795,0,0,0.942774,0.258735,-0.154279,-0.35006,-0.297467,0.303457,0.447317,0,0,0,0.964965,-0.429486,0.187652,-0.0282969,-0.285981,0.0645399,0,0,0,0,0.827606,-0.213472,-0.0399168,0.215642,-0.489012,0,0,0,0,0,0.54694,-0.146884,-0.108051,-0.235245,0,0,0,0,0,0,0.938817,0.436612,-0.248894,0,0,0,0,0,0,0,0.749834,0.00071208,0,0,0,0,0,0,0,0,0.548962
0.25,4.2817353390060795,4.849595096441479,-2.239601570568182,-2.065667020182955,0.08291126161363635,1.0471208568181818,1.290643710397727,0.0321761876677434,-0.0031819986231818183,-0.007744133602443183,2.2681901335261365,0.0269474008868125,0.027224045150998858,-0.5513229067902046,3.3590007408173297,3.9642384042943184,4.609306299296591,4.227200448748626,4.4627410949705695,4.78905086257587,4.499607134888012,3.918841367298296,4.5894711721285795,4.335230826633069,4.5889939981318175,5.031241527875002,4.9837439663117955,4.845082959615286,4.541408356428238,1.675398146284091,1.8576129542784097,2.332416411360398,1.9743640459090908,2.2322899272102275,2.4972129811619888,2.2397160086931813,-0.007554071426741477,-0.0007379392013953976,-0.009175534145579544,-0.010081488262045454,-0.013388416473388067,-0.004080590770579375,-0.009786935929664207,-0.013212267179600567,-0.0108631565506046,-0.0009745769997361932,-0.0026150417409772724,-0.008196230040734213,-0.0040775552117193175,-0.01327009211087108,-0.0131699805563375,-0.011667303844064773,-0.003470245207023126,-0.007004937253124999,-0.005116070109487045,-0.004957298156438124,-0.012542046571766479,-0.008981152307830854,-0.011433705824915472,-0.006781625945331252,-0.004573279283404545,-0.0017955405643869313,-0.008009443080671818,-0.006158941955322727,-0.0034598122248295448,-0.005188757980740908,-0.002187184388160852,-0.0033849709347727264,-0.0036240258740136365,-0.0024771520157840913,-0.004106264661557051,-0.008973981702377842,-0.006983965921452843,-0.00706870555328091,-0.009389451852175,-0.008613903506497102,-0.005979076503564375,-0.01367824571068409,10.517141263801344,-25.38710068143062,0.8753651561772728,0.19607501021363644,0.6501190752954547,0.48347044883943635,0.403719,0.388157,0.000700574,0.00388524,0.203101,1,-0.288195,-0.132805,0.349518,0.199298,0.561194,-0.0179419,0.0630897,0.100694,0,0.957572,0.287935,-0.526835,0.205576,0.374634,0.335477,0.281492,0.321623,0,0,0.948397,-0.0295872,0.317044,0.315279,-0.203635,0.0934201,-0.174264,0,0,0,0.774213,-0.121102,-0.183082,-0.488366,-0.270359,0.469118,0,0,0,0,0.896011,0.301612,-0.253444,0.202171,0.262599,0,0,0,0,0,0.566411,-0.113407,0.602943,0.605825,0,0,0,0,0,0,0.728059,0.118109,0.0388716,0,0,0,0,0,0,0,0.645444,0.0640469,0,0,0,0,0,0,0,0,0.440891
0.25,4.377625339006079,5.216775096441478,-2.3433715705681823,-2.1959270201829546,0.09899176161363635,1.0328108568181817,1.152313710397727,0.1395160876677434,-0.0037253286231818186,-0.0067920136024431825,2.2427801335261366,0.029948900886812502,0.03632654515099886,-0.5100479067902045,3.9688907408173297,3.9812084042943185,4.519926299296592,4.3294004487486255,4.455751094970569,4.875680862575869,4.606537134888012,3.996601367298296,4.8340511721285795,4.811060826633068,4.902183998131818,5.3608815278750015,5.375443966311796,5.227142959615285,4.858428356428238,1.576578146284091,2.2513129542784096,2.755716411360398,1.9893440459090908,2.2747699272102273,2.641952981161989,2.213586008693181,-0.006246071426741477,0.00028778679860460237,-0.006921794145579545,-0.009859628262045454,-0.005335726473388067,-0.004597740770579375,-0.005213595929664206,-0.002850387179600566,-0.013346356550604602,-0.0013534189997361932,-0.0028828717409772726,-0.012646250040734212,-0.003833515211719318,-0.005257442110871079,-0.008454350556337501,-0.014490203844064773,-0.001855905207023126,-0.007026567253124999,-0.003608060109487045,-0.007225258156438125,-0.0065973265717664785,-0.004351572307830852,-0.004714265824915471,-0.010796855945331252,-0.010621229283404544,-0.008777950564386933,-0.007208893080671817,-0.007969361955322728,-0.003453382224829545,-0.005355087980740908,-0.0023169843881608518,-0.0034373309347727264,-0.004068605874013637,-0.002739922015784091,-0.004099864661557051,-0.003527901702377842,-0.0013324259214528428,-0.014434905553280909,-0.009333631852175001,-0.003761153506497102,-0.011701026503564374,-0.007504155710684091,7.584551263801345,-31.741400681430623,0.8707331561772729,0.19817101021363645,0.6469830752954546,0.4647284488394363,0.396797,0.389747,0.000617894,0.00340705,0.348347,1,0.0571833,0.268873,-0.142993,-0.613099,0.146118,-0.430369,-0.0975965,-0.400376,0,0.998364,-0.122064,-0.381887,-0.0400815,0.204147,0.251791,-0.164453,0.306155,0,0,0.95541,0.14414,0.0631596,0.171325,0.0543187,0.279877,-0.484567,0,0,0,0.901631,0.134249,-0.213415,-0.207168,-0.218349,0.270931,0,0,0,0,0.774914,0.0348759,-0.338511,0.441275,-0.511167,0,0,0,0,0,0.927825,0.104805,0.145751,0.0431929,0,0,0,0,0,0,0.761539,0.404213,0.118574,0,0,0,0,0,0,0,0.676807,-0.267482,0,0,0,0,0,0,0,0,0.29832
